X,Y,Name,Description,Date,Zone,Diameter,Length,Image
-74.1768823,40.7686655,Broken Branch on Tree,"Jhanvi - Broken branch hanging off of  large tree, close to falling in water",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQ-AmF03yTx0kIjkXbaLBeqzhtZNdjbltWRrEknyZT-liNoavoX-K7qju7tHaT5wqg5KFemtjnlfH1apfLOUQNm85Vc3ZfzRxh7JIq6dMoTNm7EC6HL3nm7WVF_2E4EVq2WbeTFONAtgkx-bGjMn3c-Fvqt19sJGLw91oLapzFZQgWC4bQAsRrG0d6kF4tZMk3TIrXFD9lsMQ?authuser=0&fife=s16383
-74.1765133,40.7686667,Large snag in Water,Jhanvi - Large snag in water with medium diameter and large length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRDnm77lc7PQKuzMjq9gMI3434E9H9yUrP9hbdaG9weAXFZBGNIThXwJq1LOePalDS3-um0dHqufGmADDNVEmxM-Bibpnx1pCtLlwWeiXg1lf62BwbFThzn1fRll1FkcKG0bbCmThNV3tk_HjG9o5_hSHzsW16x0TeqD9D3ctgFThL2KRYb_OWYrZZLsOtOf0oDZe_dy7SITg?authuser=0&fife=s16383
-74.1815909,40.7590781,Bushes and Trees over Water,Several bushes collecting debris and trees with branches hanging over the water.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQ_qMJItWcLnKqQCBR-0Fm3Cj_p7zAsRAytOdO-NiZJ28hBWgyW5atpE8pkBWxZRQ5jhpYv2oo85ef6WPQ5_wTziMrk5-5F7bdgR1QDB74e5ziRvHfkdgGDM1MPRtAoH2ARdEjG3lDs2DO89eSHSDek3EMR_3uNrsB9744SgN-7ApR4g334IJhEZLOaqFXRFzfy8h5pLQfb4w?authuser=0&fife=s16383
-74.1775148,40.7650691,Snags Over Water,David Zamora (February 5th): Dead trees with branches hanging over the water.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQG8GhTATTqfEIyoJHzvJ1it9HJMnYiNmlQfLhbesvXMDCpi7bMiKJX_8K4bggjOeecXdC338dkSAayGKVUGZsFjwK-riyCI2f8nYoxQFrJFaStWfhHPAbqMz3s2iERY8r24bQ5SR9KNRzszV7iTMd5aKgYzlxiwzZErQiR1HRL33ygyOSfL9yGxmoMtaQiR6DSbNRxKT7WYQ?authuser=0&fife=s16383
-74.1772989,40.765323,Snags Over Water,David Zamora (February 5th): Tree with branches hanging over the water.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQM9zSjlNjhSUOLtURMT53y2Qz7QNu0tYSNawt1lyd_jdL_kdETi8h43uWvKIdPflGQAVVMjS66YJYlPt52_vzk-rA0HESDXoy-FD0nnm3Qavq3f_h5C6n_AsW_l1Fnv0oiFqSGTwID5DLn76Z27YNUa4cvqaPfQoePB7b2u-HJJcF0GrotnX6s0Fb1WFn8kfxscraFRkMp5w?authuser=0&fife=s16383
-74.1773525,40.7651971,Fallen Dead Tree Near Water,David Zamora (February 5th): Very Large: >2’ Diameter at Breast HeightFallen dead tree near the water,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTPSpquWOCWR_GoLcaachu9EDv5IkgjdqPi7K9--EJkJ4gJcNEeNR_Hj35oEwknqxVCCfNjTdkMCeXSR4Tlna_JINJ1_ayGpw-xLyBs0ZbcKEbUzjJ5lLZYiqLFJhqrwXeP09p1127zX7_dI8KuLQL3mCcLRwIEGserbT7pZryLkfj2rSmhN-4klRHXNPSEkcSMgmoEraZBEw?authuser=0&fife=s16383
-74.1778,40.7656,Large Tree Over Water,Very Large: >2’ Diameter at Breast HeightLarge tree with branches over the water.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTYQyGtZCg2EfjXAfRb_88I4a6xAxLjeep-SjPtvkQnuMU1ssaIBxJ-SHA16qn1PQQ0Dt41_ijbv6hezYkZdIVpKRWAXw_CzkO0XsCMHX9rThgg5eiM4LFC9WJEaWinnHxHRocyczp_oWQAYh3hpNvsPD__Bc3TNXkh9q3zRT9LB_Tyvs5NjLhoLgM5aO4VJ22HpOMzcA65iA?authuser=0&fife=s16383
-74.176323,40.7670368,Large Trees Over River,David Zamora (February 5th): Very Large: >2’ Diameter at Breast HeightLarge trees with branches hanging over the river.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSvpG3fo4FL91ITj4N5aNhvrcgnE0mYhED7eW3yDFxVtZakwobSRnHwPmioZRGYkztcKZUq35vbQ18dElGzY1ozuBdPhrI7IpFXcNoVdcKFiNpiGOSFgB5AB06MY2JORCTA47rXBFuk3j1W4xLIOY1FERC-VDwbUFTVECmq_BLgFz9dvY5I3BrYAxuuYuimiURNBB8RD9MTaw?authuser=0&fife=s16383
-74.1764759,40.7668661,Dead Tree Over Water,David Zamora (February 5th): Medium: Anything less than 1’Branch hanging into water,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT4xgWwl7vBg0VxYSsXtAlb_6hiT_TKVDpIUSSLjCImWzjYO4NX6K7O4MldIhFrI01eJ7cgYvG4oBscpKO1LLRyOT4vs_4uAuAJN5JAq0tnj1WH2YzptHTiXRqB-JI9mOSnGnRtv_dvGk2WF-HyDOZn8AZFRAssM_thHDQrMRIBFY0SSZxXyrWutZaVS2A9dpL6oWyLcgYF_g?authuser=0&fife=s16383
-74.1765161,40.7667666,Trees Over River,David Zamora (February 5th): Medium: Anything less than 1’Trees hanging over the river.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRjysTGKko9_m-EcdcoajAxGx27FqIO1-2h6aipInud12uPnBJvPlizd7tQpmSyxc4uidz_3TBNZ_ESH-XoDsmDebTmrqA_Bg2qf7sdolROIgrmDNSunKb8SxtsQowZH3kXxAvmmFOAJBh_GoVHTSSCC0sAOaKUl-YblzpLc-QKgBhn2xx-fB4BbZ4XzrKzMMlSGJ1v0WqSHQ?authuser=0&fife=s16383
-74.1765698,40.7666792,Bushes Over River,David Zamora (February 5th): Medium: Anything less than 1’Bushes over and almost on the river.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGR8YwgBfV-RkrGiBqbnUKx0DpFNQb5GdqCYsGtV3v1GWZ6tbZry1zV7EC8d4sMR3CFfhtm6ixFQdVRItUe8h2lE8cEkGPlj4YGdy5oASSTzdJocgwclOjY0SaAvNCfuoif5ywV58utF-Aeb28kvm2k5if_nIMdnrwQnW-M7veWtU8jDrxY7yJZ2gF9J-BXrh7MJgGHK5RvgcQ?authuser=0&fife=s16383
-74.1772173,40.7658442,Branches hanging over water,David Zamora (February 5th): Medium: Anything less than 1’Several trees with branches hanging over a river.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRqA8b1XGuWOpUZzMagXRTlyHWYp70epzuV4Jzzl4bNHaiK4btggAC-kDzqW7IuPqHTU5zG-8MYaf0BlYoKVLLO2E6WuNxPPSNCHqR8yD-HhpbLVaM_i3fcjAj27Duipj3hGU95RYzH7MiqKG-HIjJCdVykxmS0EujOzD3BJmL0dJZ8Rpe5KyyoNsHRKplD7korMLGUhqjniw?authuser=0&fife=s16383
-74.1771744,40.7657752,Large Tree's Branches Over Water,David Zamora (February 5th): Large: Between 1’ – 2’ Diameter at Breast HeightLarge tree with branches hanging over the water. As well as several smaller trees with branches hanging over the water.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTQ0XvO2WgxRYH43KhPaZ_zXJHkSfxcSAJ-vzRPHPO7A8T2H1NATLTXfZFF1ZWrRIYtk_pyBEf2feO0y8YuF6d4b2-L7B0tiH5JXLRHa8uZw8oekc6zEuNSQz4wHtD6HcgUWkoVo7PvxX6qTRsrI2CnVfnjurrK2URZdl-xwWkXPEf30mLAtpluGiz0T8Oe7JWHX6u_Q5sEGg?authuser=0&fife=s16383
-74.177165,40.7656116,Large Tree Over Water,David Zamora (February 5th): Very Large: >2’ Diameter at Breast HeightLarge tree with branches hanging over the water.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTHyIkOwfq0HCYfzRMREDLjvYCENkePu3JqwpjlEAXmYZayf38dLonqEvyVGs38EkkQo2Tg-s_qe_BlVt3XRsRc1Zmo9CZD6wdDH7qcCZXMAOrxVrsQ-gdNh3ffAK5GXA1gcl18TjNkmpSD2WjNeDTH1av-cGc-TZOefak-TwOSMZQdjh04YdTvLFWgGA_7YW4cY2mFampf1Q?authuser=0&fife=s16383
-74.1773426,40.7660296,Trees Over Water,David Zamora (February 5th): Medium: Anything less than 1’Several trees with branches hanging over the water.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQj2qQIiaP3nhEmF70e0AdSsSMYCq2YSzsZCTiRKsdU8A068RQDqaZXAU2nEIArQvAN4wm6M0yhLCHXX3UG5sFT5z4nwH4N-u5t2q7WEZJyN2UIGwagrdjRVaLVHXJNfSx5OBowriE334g2OtGI20Ulh5Q-sBKl1Fkj_2NYaLxAxiJm5YWxaXwD3ZvWpc_l4-tVYqI5CbT7RQ?authuser=0&fife=s16383
-74.1764667,40.7686117,Hanging branches above water,"Jhanvi - Medium length branches hanging above water, close to falling in.",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSLgCny01wWZxHkZrJfGzyV7OcdC5bQYtgSFwoE0NptATQlFhSl9en1Mxfj-gowI3-Jgog7ePSPLTevjJ71VUqsEplR6dIdVORCKWXzRaFgUT7B3srGb-Myju7q-ilXVE4rPd5WG_PBS6d--e22KpN2h92K5tGb2lR2NZzRQRHtwDeqwlvST8C3kJQ4EPy7qF61t9oXM_i7jQ?authuser=0&fife=s16383
-74.1762629,40.7685461,Snags in water,Jhanvi - Medium-length snags in water,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQASAb4wxHGIOx41TA5YilRRbU-BpPpl5meFqVgeUV0XacBChyunI5WFM7AU2Yl03ELP1mMnwquOiCg1WXS-M7zNTwLWUAFWMLVjVVXgSh917HEaof7S6h5C4ZPFMqy6xSRw4L5OgZRQfhNNMiJHm8gUOL1Ka9CdkmY1CfRBjWBdgI3T2j-9SCxsqQZm7ZGxLq_lBQeVbSjpA?authuser=0&fife=s16383
-74.17682,40.76682833,Dead Tree,Jhanvi - Medium-sized dead tree (length + diameter) close to water.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQM0ftDa2qha6eC6G_z5rn4_B7F9j8vh_uPeiVOp4HSZ2aS9KODIjF-SXhguHidAJmbyCTYuPmv_9lZUU3p0PW7ccw6sFI227YCajd9YlZ1jRfLpnBNZgw3tto-_Feku1c_UddJYKlMFQLDmp8Fa0kBLcSHrM3KI9-h4L2V9m_i6GSzrCH8tmfbAaYoXzcsIXTbkW7SddeiOw?authuser=0&fife=s16383
-74.1769029,40.7685038,Very Large Tree by Water,"Very large height, large diameter tree leaning over water. Meghan Kinkade 2/3/23",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRdsTwUlBrrknw8TEw1_-TlQIsN9-BLdAb6LYBz-kMDHBFPJpCLAiUv79scI_puncDOd55GsxCxOLvI8c9iRSWvKkzHQCmRa4Rezl-0Slp9Q8q6usffRqPQ8AQRHnCsC1UWH9a8VccmLDdBoRJK8r805k6HRAJG1DFs58DKVrJYDOAhcKdzaC0fco7sPsnMVFeoqWtGK9_aRw?authuser=0&fife=s16383
